,0
1336,Khufu
1337,Kleisthenes
1338,Kleitos
1339,Kleon
1340,Kleopatra
1341,Kleopatros
1342,Knútr
1343,Kóri
1344,Korinna
1345,Korinthia
1346,Kosmas
1347,Kunala
1348,Kunibert
1349,Kuno
1350,Kurush
1351,Kyriakos
1352,Kyrillos
1353,Kyros
1354,Lachtnae
1355,Laelia
1356,Laelius
1357,Laloecen
1358,Lambert
1359,Lamprecht
1360,Landebert
1361,Landric
1362,Landulf
1363,Lanzo
1364,Laodice
1365,Laodike
1366,Laurentia
1367,Laurentina
1368,Laurentinus
1369,Laurentius
1370,Leifr
1371,Leobwin
1372,Leofdæg
1373,Leofflæd
1374,Leofgyð
1375,Leofric
1376,Leofsige
1377,Leofstan
1378,Leofwine
1379,Leon
1380,Leonard
1381,Leonidas
1382,Leontia
1383,Leontios
1384,Leontius
1385,Lepidus
1386,Leucippus
1387,Leudbald
1388,Leudoberct
1389,Leukippos
1390,Leutbert
1391,Leutgar
1392,Leutgard
1393,Leuthar
1394,Leutwin
1395,Ligeia
1396,Linda
1397,Linos
1398,Linus
1399,Linza
1400,Liupold
1401,Liutgard
1402,Livia 1
1403,Liviana
1404,Livianus
1405,Livius
1406,Lochlainn
1407,Lóegaire
1408,Lommán
1409,Lonán
1410,Longina
1411,Longinus
1412,Lorccán
1413,Lothar
1414,Loukianos
1415,Loukios
1416,Lucanus
1417,Lucia
1418,Luciana
1419,Lucianus
1420,Lucilia
1421,Lucilius
1422,Lucilla
1423,Lucius
1424,Lucretia
1425,Lucretius
1426,Ludolf
1427,Ludovicus
1428,Lugaid
1429,Lugubelinos
1430,Luigsech
1431,Lupus
1432,Lutgardis
1433,Lycurgus
1434,Lycus
1435,Lydos
1436,Lykos
1437,Lykourgos
1438,Lysander
1439,Lysandra
1440,Lysandros
1441,Lysimachos
1442,Lysimachus
1443,Lysistrata
1444,Lysistrate
1445,Macdara
1446,Madhava
1447,Máedóc
1448,Maeleachlainn
1449,Máel Máedóc
1450,Máel Sechlainn
1451,Máel Sechnaill
1452,Mærwine
1453,Maglocunos
1454,Magnhildr
1455,Magni
1456,Mago
1457,Mahali 2
1458,Mahavira
1459,Mahendra
1460,Mahthilt
1461,Mahtihildiz
1462,Mailcun
1463,Mainchíne
1464,Mairenn
1465,Malger
1466,Málmfríðr
1467,Managold
1468,Manegold
1469,Manfred
1470,Manius
1471,Manlius
1472,Manno
1473,Marcella
1474,Marcellina
1475,Marcellinus
1476,Marcellus
1477,Marcia
1478,Marciana
1479,Marcianus
1480,Marcius
1481,Marcus
1482,Margetud
1483,Mariana
1484,Marianus
1485,Marina
1486,Marinus
1487,Marius
1488,Markos
1489,Martialis
1490,Martina
1491,Martinus
1492,Matauc
1493,Mathgamain
1494,Mathildis
1495,Maxentius
1496,Maxima
1497,Maximianus
1498,Maximiliana
1499,Maximilianus
1500,Maximinus
1501,Maximus
1502,Meginfrid
1503,Meginhard
1504,Meginrat
1505,Meinhard
1506,Meino
1507,Meinrad
1508,Melanthios
1509,Melissa
1510,Melite
1511,Meliton
1512,Melitta
1513,Mellán
1514,Menander
1515,Menandros
1516,Menelaos
1517,Menes
1518,Menodora
1519,Mentuhotep
1520,Meresankh
1521,Meritites
1522,Mermin
1523,Metrodora
1524,Metrophanes
1525,Mihrdat
1526,Milburga
1527,Mildburg
1528,Mildgyð
1529,Mildþryð
1530,Milo
1531,Miltiades
1532,Mithradatha
1533,Mithridates
1534,Mnason
1535,Morcant
1536,Mouric
1537,Muadnat
1538,Muirchertach
1539,Muiredach
1540,Muirenn
1541,Muirgel
1542,Mundi
1543,Murchad
1544,Mutemwiya
1545,Mutnedjmet
1546,Myrgjǫl
1547,Myron
1548,Myrrhine
1549,Myrto
1550,Nabopolassar
1551,Nabu-Apla-Usur
1552,Nabu-Kudurri-Usur
1553,Naevius
1554,Naram-Sin
1555,Narmer
1556,Nebuchadnezzar
1557,Nechtan
1558,Neferkare
1559,Nefertari
1560,Nefertiti
1561,Neferuptah
1562,Neferusobek
1563,Neirin
1564,Neon
1565,Neophytos
1566,Nereus
1567,Nero 1
1568,Nerva
1569,Niall
1570,Nicander
1571,Nicanor
1572,Nicodemus
1573,Nicolaus
1574,Nicomachus
1575,Nicomedes
1576,Nicostratus
1577,Nikandros
1578,Nikanor
1579,Nike
1580,Nikephoros
1581,Niketas
1582,Nikias
1583,Nikodemos
1584,Nikolaos
1585,Nikomachos
1586,Nikomedes
1587,Nikon
1588,Nikostratos
1589,Ninniau
1590,Ninos
1591,Njáll
1592,Nona 2
1593,Nonus
1594,Norbert
1595,Norman
1596,Nuadu
1597,Nympha
1598,Nymphas
1599,Nymphe
1600,Nymphodora
1601,Nymphodoros
1602,Nynniaw
1603,Octavia
1604,Octavianus
1605,Octavius
1606,Oda
1607,Odalgar
1608,Odalric
1609,Odarnat
1610,Oddbjǫrg
1611,Oddbjǫrn
1612,Oddný
1613,Oddr
1614,Oddrún
1615,Oddvarr
1616,Odila
1617,Odilia
1618,Odilo
1619,Odo
1620,Odoacer
1621,Odovacar
1622,Odrán
1623,Oébfinn
1624,Óengus
1625,Oissíne
1626,Ólaug
1627,Olegarius
1628,Ǫlvir
1629,Olympas
1630,Olympias
1631,Olympiodoros
1632,Olympos
1633,Onesimos
1634,Onesiphoros
1635,Ophelia
1636,Origenes
1637,Órlaith
1638,Ortrun
1639,Ortwin
1640,Osbeorht
1641,Osbeorn
1642,Osberht
1643,Osgar
1644,Osmund
1645,Osweald
1646,Oswine
1647,Othmar
1648,Otho
1649,Otmar
1650,Óttarr
1651,Otto
1652,Ougein
1653,Ovidia
1654,Ovidius
1655,Pæga
1656,Pamphilos
